TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cumulative_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarRad_daily_Lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
6/26/2023 23:59,1180,12.78,0,3.73,79.64,6/26/2023 16:00,56.82,6/26/2023 4:28,68.32,96.4,6/26/2023 23:55,39.79,6/26/2023 13:49,70.01,17.44,6/26/2023 14:20,0,6/26/2023 20:17,5.251,247.6,NW,670.2488,30.00152,0.216,0.268,18.23
6/27/2023 23:59,1181,12.77,0,3.73,79.8,6/27/2023 16:09,56.31,6/27/2023 4:01,70.06,97.9,6/27/2023 4:14,43.21,6/27/2023 15:40,67.07,12.75,6/27/2023 17:52,0,6/26/2023 23:59,3.489,195.6,SSW,516.287,29.91464,0.176,0.217,18.05
6/28/2023 23:59,1182,12.77,0.33,4.06,72.15,6/28/2023 17:26,59.07,6/28/2023 23:07,65.19,98.6,6/28/2023 23:31,69.67,6/28/2023 0:57,87.3,16.4,6/28/2023 1:44,0,6/28/2023 3:35,3.725,138.7,E,272.0018,29.62474,0.077,0.087,15.61
6/29/2023 23:59,1183,12.78,0,4.06,80.9,6/29/2023 14:43,61.95,6/29/2023 3:43,71.13,96.8,6/29/2023 3:47,34.82,6/29/2023 14:54,71.24,24.07,6/29/2023 14:58,0,6/29/2023 5:37,6.226,248.3,WSW,705.0929,29.69943,0.237,0.3,21.43
6/30/2023 23:59,1184,12.77,0,4.06,80.2,6/30/2023 15:57,59.34,6/30/2023 5:05,70.27,94.6,6/30/2023 6:02,40.52,6/30/2023 16:01,70.75,11.55,6/30/2023 12:33,0,6/30/2023 0:11,3.276,250.4,W,688.5378,29.7066,0.211,0.249,19.77
7/1/2023 23:59,1185,12.77,0,4.06,83.3,7/1/2023 14:54,57.67,7/1/2023 4:05,71.03,98.2,7/1/2023 4:47,34.35,7/1/2023 16:06,67.06,10.43,7/1/2023 12:56,0,7/1/2023 0:16,1.953,170,SE,660.3302,29.84028,0.202,0.233,20.49
7/2/2023 23:59,1186,12.76,0.27,4.33,82.6,7/2/2023 11:56,57.75,7/2/2023 3:20,69.02,96.9,7/2/2023 2:05,51.79,7/2/2023 11:49,78.97,27.13,7/2/2023 13:10,0,7/1/2023 23:59,4.137,167.1,S,362.0931,29.37856,0.113,0.137,20.18
7/3/2023 23:59,1187,12.78,0,4.33,82.8,7/3/2023 14:48,62,7/3/2023 23:49,73.01,93.4,7/3/2023 4:22,30.06,7/3/2023 14:50,63.85,17.52,7/3/2023 11:00,0,7/3/2023 0:38,5.086,243.9,NW,716.9409,29.71077,0.234,0.288,22.4
7/4/2023 23:59,1188,12.76,0.13,4.46,74.15,7/4/2023 16:45,60.01,7/4/2023 3:28,65.23,96.2,7/4/2023 12:40,55.44,7/4/2023 17:43,79.24,18.71,7/4/2023 23:10,0,7/4/2023 1:24,3.597,200.7,N,305.0794,29.49988,0.09,0.107,17.08
7/5/2023 23:59,1189,12.77,0,4.46,65.43,7/5/2023 15:36,48.9,7/5/2023 23:58,58.93,90.7,7/5/2023 23:58,46.62,7/5/2023 15:36,68.18,17.29,7/5/2023 10:35,0,7/5/2023 19:39,6.025,279.1,NW,430.744,30.21052,0.129,0.166,7.715
7/6/2023 23:59,1190,12.72,0,4.46,74.33,7/6/2023 16:23,44.01,7/6/2023 3:10,61.44,98.3,7/6/2023 6:20,36.99,7/6/2023 14:48,64.04,16.55,7/6/2023 16:28,0,7/5/2023 23:59,4.791,207.1,SSW,739.4876,30.19221,0.222,0.276,12.17
7/7/2023 23:59,1191,12.76,0.7,5.16,76.53,7/7/2023 14:39,56.99,7/7/2023 5:01,64.1,97.7,7/7/2023 22:15,46.39,7/7/2023 10:27,71.29,23.4,7/7/2023 16:13,0,7/7/2023 17:07,7.074,203.7,SSW,510.5631,29.6738,0.171,0.222,16.76
7/8/2023 23:59,1192,12.73,0,5.16,70.8,7/8/2023 15:42,51.69,7/8/2023 4:51,61.68,87.9,7/8/2023 3:58,35.72,7/8/2023 13:39,65.63,16.7,7/8/2023 13:09,0,7/8/2023 3:17,4.788,220.1,NW,717.5073,30.08704,0.208,0.255,11.24
7/9/2023 23:59,1193,12.79,0.01,5.17,83,7/9/2023 16:34,57.3,7/9/2023 3:50,70.86,88.9,7/9/2023 0:36,46.16,7/9/2023 17:13,65.38,29.81,7/9/2023 17:47,2.311,7/9/2023 4:58,10.49,228,SW,677.6754,29.18344,0.246,0.321,20.15
7/10/2023 23:59,1194,12.79,0,5.17,72.97,7/10/2023 13:51,54.98,7/10/2023 23:43,66.31,81.9,7/10/2023 5:52,41.15,7/10/2023 11:05,57.33,22.36,7/10/2023 0:34,0,7/10/2023 12:10,6.625,169.8,N,620.5972,29.80923,0.207,0.262,13.97
7/11/2023 23:59,1195,12.73,0.05,5.22,68.11,7/11/2023 13:35,46.72,7/11/2023 2:08,57.59,97.3,7/11/2023 21:58,47.47,7/11/2023 13:21,72.89,12.07,7/11/2023 8:15,0,7/11/2023 0:03,3.421,160.2,N,456.8276,29.76576,0.126,0.151,9.06
7/12/2023 23:59,1196,12.73,0,5.22,71.19,7/12/2023 15:38,51.17,7/12/2023 0:02,60.79,97.9,7/12/2023 0:20,47.73,7/12/2023 15:14,78.87,10.66,7/12/2023 9:13,0,7/12/2023 12:22,3.751,127.8,E,376.2342,29.43533,0.116,0.137,11.18
7/13/2023 23:59,1197,12.76,0.33,5.55,77.86,7/13/2023 15:08,53.68,7/13/2023 4:40,65.03,98.3,7/13/2023 6:23,49.86,7/13/2023 14:29,80.7,34.43,7/13/2023 17:19,0,7/13/2023 0:57,3.822,193.2,SSW,576.9886,29.00025,0.171,0.204,15.77
7/14/2023 23:59,1198,12.77,0,5.55,74.67,7/14/2023 13:42,57.07,7/14/2023 5:18,66.43,97.6,7/14/2023 5:30,51.02,7/14/2023 18:04,77.39,15.88,7/14/2023 13:43,0,7/14/2023 0:04,5.121,237.7,WSW,481.3268,28.84898,0.152,0.19,15.87
7/15/2023 23:59,1199,12.76,0,5.55,70.49,7/15/2023 13:41,54.62,7/15/2023 23:59,63.55,88.5,7/15/2023 4:21,45.4,7/15/2023 16:22,67.83,19.3,7/15/2023 14:59,0,7/15/2023 3:38,6.457,283.6,WNW,569.1782,29.27017,0.176,0.227,12.64
7/16/2023 23:59,1200,12.75,0,5.55,68.57,7/16/2023 15:35,52.43,7/16/2023 0:51,61.52,86.4,7/16/2023 0:56,47.16,7/16/2023 15:36,66.8,21.17,7/16/2023 13:49,0,7/16/2023 21:36,8.55,278,WNW,566.4925,29.33887,0.176,0.233,10.5
7/17/2023 23:59,1201,12.75,0,5.55,71.39,7/17/2023 16:53,52.7,7/17/2023 23:40,61.13,95.3,7/17/2023 23:54,47.2,7/17/2023 16:53,71.24,17.96,7/17/2023 10:46,0,7/17/2023 19:32,5.974,277.1,WNW,552.6215,29.13971,0.159,0.199,12.04
7/18/2023 23:59,1202,12.73,0,5.55,78.11,7/18/2023 15:39,48.07,7/18/2023 4:58,65.88,98.8,7/18/2023 6:32,39.45,7/18/2023 13:45,67.19,12.89,7/18/2023 16:24,0,7/18/2023 0:13,3.095,207.6,SSW,646.9581,28.93719,0.199,0.237,14.06
7/19/2023 23:59,1203,12.78,0,5.55,82.2,7/19/2023 13:43,60.33,7/19/2023 4:49,70.65,93.4,7/19/2023 4:51,39.45,7/19/2023 14:46,68.07,23.4,7/19/2023 17:23,1.342,7/19/2023 0:09,8.39,240.7,WSW,659.1347,28.39223,0.235,0.303,21.27
7/20/2023 23:59,1204,12.76,0,5.55,78.11,7/20/2023 16:13,59.16,7/20/2023 4:05,67.53,91.6,7/20/2023 4:04,42.96,7/20/2023 15:26,68.73,19.3,7/20/2023 9:18,0,7/20/2023 4:49,6.285,281.2,NW,NAN,28.60344,NAN,NAN,18.64
7/21/2023 23:59,1205,12.75,0.03,5.58,78.6,7/21/2023 13:03,51.43,7/21/2023 3:28,66.48,99,7/21/2023 5:54,42.33,7/21/2023 12:13,73.89,14.98,7/21/2023 12:21,0,7/20/2023 23:59,3.535,206.4,SSW,616.1234,28.38167,0.19,0.229,15.02
7/22/2023 23:59,1206,12.74,0,5.58,82.9,7/22/2023 14:20,54.61,7/22/2023 1:34,69.8,97.4,7/22/2023 2:40,37.71,7/22/2023 15:23,69.15,18.34,7/22/2023 13:11,0,7/21/2023 23:59,4.991,266.4,W,616.7547,28.21457,0.211,0.266,18.76
7/23/2023 23:59,1207,12.76,0,5.58,80.7,7/23/2023 15:48,54.7,7/23/2023 5:51,69.39,98.7,7/23/2023 6:09,43.74,7/23/2023 17:00,72.66,12,7/23/2023 11:50,0,7/23/2023 0:03,2.731,202.1,SSW,558.5551,28.04509,0.176,0.209,17.7
7/24/2023 23:59,1208,12.77,0,5.58,88.4,7/24/2023 16:09,59.42,7/24/2023 4:42,74.41,94.5,7/24/2023 5:07,34.53,7/24/2023 15:36,66.06,10.06,7/24/2023 12:54,0,7/23/2023 23:59,2.743,160.5,E,645.2272,27.85827,0.213,0.253,22.71
7/25/2023 23:59,1209,12.78,0.02,5.6,89.3,7/25/2023 13:05,64.88,7/25/2023 3:02,76.98,94.3,7/25/2023 2:10,34.6,7/25/2023 14:08,68.23,19.75,7/25/2023 10:50,0,7/24/2023 23:59,5.583,160.6,SSE,491.7637,27.59273,0.199,0.26,25.44
7/26/2023 23:59,1210,12.77,0.49,6.09,92.7,7/26/2023 15:58,65.62,7/26/2023 4:57,78.34,97.7,7/26/2023 5:44,36.19,7/26/2023 17:10,73.72,20.65,7/26/2023 23:55,0,7/26/2023 0:49,4.603,210,SW,663.9877,27.12623,0.223,0.26,25.81
7/27/2023 23:59,1211,12.8,0,6.09,91.7,7/27/2023 15:03,67.2,7/27/2023 3:38,80.1,92.6,7/27/2023 3:44,32.32,7/27/2023 17:04,63.54,22.21,7/27/2023 0:05,0,7/27/2023 0:32,4.708,140,NE,586.1389,27.11045,0.219,0.267,26.6
7/28/2023 23:59,1212,12.79,0.06,6.15,77.52,7/28/2023 17:42,62.35,7/28/2023 5:18,70.54,92.8,7/28/2023 13:40,45.42,7/28/2023 17:54,72.1,16.1,7/28/2023 12:01,0,7/28/2023 13:11,5.023,145.3,NNE,358.7244,27.31456,0.121,0.155,19.93
7/29/2023 23:59,1213,12.76,0,6.15,73.17,7/29/2023 15:45,58.15,7/29/2023 5:31,65.08,94.8,7/29/2023 5:25,44.71,7/29/2023 15:39,69.6,17.44,7/29/2023 14:20,0,7/29/2023 1:18,5.305,263.5,NNW,647.586,27.72501,0.186,0.232,15.66
7/30/2023 23:59,1214,12.73,0,6.15,77.77,7/30/2023 16:05,48.04,7/30/2023 5:05,64.66,98.6,7/30/2023 5:35,37.71,7/30/2023 14:03,67.6,12.97,7/30/2023 14:12,0,7/29/2023 23:59,2.309,152.7,E,632.0909,27.68796,0.183,0.213,13.88
7/31/2023 23:59,1215,12.73,0,6.15,81.4,7/31/2023 13:37,51.78,7/31/2023 4:08,68.67,95.1,7/31/2023 4:34,37.3,7/31/2023 12:43,66.92,14.38,7/31/2023 11:56,0,7/31/2023 2:20,3.699,163.3,SSE,623.9849,27.25432,0.196,0.238,16.59
8/1/2023 23:59,1216,12.78,0.77,6.92,86.8,8/1/2023 14:10,62.85,8/1/2023 17:14,72.17,92.7,8/1/2023 22:11,47.77,8/1/2023 14:09,73.52,33.84,8/1/2023 16:44,0.969,8/1/2023 3:34,7.602,171.5,S,458.1173,26.54387,0.179,0.23,24.43
8/2/2023 23:59,1217,12.76,0,6.92,85.6,8/2/2023 16:42,62.6,8/2/2023 5:31,74.04,95,8/2/2023 3:57,48.27,8/2/2023 16:38,73.56,10.43,8/2/2023 9:53,0,8/2/2023 2:12,3.013,191.1,SSW,627.7213,26.48333,0.2,0.233,24.1
8/3/2023 23:59,1218,12.8,0,6.92,88.3,8/3/2023 14:48,62.85,8/3/2023 3:56,75.35,98.9,8/3/2023 4:36,43.71,8/3/2023 14:53,71.06,13.49,8/3/2023 17:31,0,8/3/2023 0:22,3.395,179,NNW,616.0919,26.26038,0.212,0.256,24.43
8/4/2023 23:59,1219,12.76,0,6.92,80.7,8/4/2023 13:18,57.57,8/4/2023 4:29,70.76,93.4,8/4/2023 5:41,42.13,8/4/2023 13:02,69.36,13.19,8/4/2023 21:13,0,8/4/2023 9:25,4.739,72.92,ENE,479.3693,26.52115,0.164,0.202,19.14
8/5/2023 23:59,1220,12.77,0,6.92,78.88,8/5/2023 14:45,63.27,8/5/2023 5:28,71.25,90.4,8/5/2023 23:47,64.14,8/5/2023 13:11,78.97,15.28,8/5/2023 5:50,0,8/5/2023 17:20,5.928,101.3,E,354.7792,26.00153,0.125,0.156,21.07
8/6/2023 23:59,1221,12.78,0.11,7.03,78.35,8/6/2023 12:08,62.6,8/6/2023 23:53,68.5,97.8,8/6/2023 21:24,57.5,8/6/2023 12:11,84.3,18.56,8/6/2023 12:44,0,8/6/2023 0:04,3.322,152.2,NNE,350.7134,26.01616,0.104,0.121,20.47
8/7/2023 23:59,1222,12.77,0,7.03,76.85,8/7/2023 16:18,56.98,8/7/2023 23:34,66.78,94.5,8/7/2023 23:41,39.33,8/7/2023 13:02,68.59,12.97,8/7/2023 13:11,0,8/7/2023 0:12,3.72,210.9,NW,538.4548,26.34826,0.166,0.206,16.92
8/8/2023 23:59,1223,12.74,1.61,8.64,80.4,8/8/2023 15:04,56.73,8/8/2023 3:24,66.5,97.2,8/8/2023 22:42,42.4,8/8/2023 15:20,77.08,21.61,8/8/2023 19:03,0,8/7/2023 23:59,6.719,206.4,SW,553.2198,25.99206,0.187,0.238,18.57
8/9/2023 23:59,1224,12.74,0.04,8.68,75.33,8/9/2023 15:18,56.7,8/9/2023 2:40,65.52,98.7,8/9/2023 6:11,56.37,8/9/2023 15:19,78.07,11.55,8/9/2023 12:11,0,8/9/2023 0:16,3.506,143.5,NNE,448.7125,25.73087,0.138,0.162,16.02
8/10/2023 23:59,1225,12.77,0.33,9.01,69.56,8/10/2023 22:16,54.36,8/10/2023 5:31,62.89,95.3,8/10/2023 20:34,64.36,8/10/2023 13:15,79.57,29.74,8/10/2023 22:14,0,8/10/2023 5:43,5.903,108.8,E,256.8298,25.77426,0.085,0.108,11.96
8/11/2023 23:59,1226,12.76,0.02,9.03,74.92,8/11/2023 16:12,57.29,8/11/2023 20:54,65.71,97,8/11/2023 3:00,54.58,8/11/2023 14:12,83.7,20.42,8/11/2023 14:19,0,8/11/2023 13:08,6.256,238.1,WSW,472.7823,25.36033,0.137,0.168,16.1
8/12/2023 23:59,1227,12.78,0,9.03,73.32,8/12/2023 15:22,56.28,8/12/2023 22:35,65.24,97.1,8/12/2023 23:58,55.58,8/12/2023 16:25,75.83,16.25,8/12/2023 12:14,0,8/12/2023 19:14,5.974,257.1,WNW,546.2825,25.43207,0.157,0.195,14.8
8/13/2023 23:59,1228,12.75,0.58,9.61,71.3,8/13/2023 11:16,55.46,8/13/2023 4:38,62.42,97.9,8/13/2023 4:13,63.38,8/13/2023 11:38,88.2,13.27,8/13/2023 16:20,0,8/12/2023 23:59,4.146,83.6,E,250.6905,25.10771,0.072,0.085,13.38
8/14/2023 23:59,1229,12.72,0,9.61,74.14,8/14/2023 16:28,51.39,8/14/2023 5:23,63,96,8/14/2023 23:29,36.93,8/14/2023 13:17,68.77,16.7,8/14/2023 11:14,0,8/14/2023 14:53,5.397,109.1,NNE,639.1293,25.49467,0.186,0.23,12.77
8/15/2023 23:59,1230,12.78,0,9.61,80.6,8/15/2023 15:55,54.19,8/15/2023 3:59,68.26,95.5,8/15/2023 0:07,49.98,8/15/2023 15:49,74.06,17.37,8/15/2023 7:50,0,8/14/2023 23:59,6.972,219.5,SW,594.9155,24.71465,0.187,0.238,17.39
8/16/2023 23:59,1231,12.79,0,9.61,80.7,8/16/2023 13:21,63.42,8/16/2023 23:58,69.58,86.8,8/16/2023 6:19,50.66,8/16/2023 22:58,71.56,24.97,8/16/2023 22:51,2.087,8/16/2023 3:47,10.18,231.5,SW,430.044,24.41845,0.163,0.214,22.1
8/17/2023 23:59,1232,12.76,0,9.61,70.04,8/17/2023 15:49,53.18,8/17/2023 22:18,61.53,91.8,8/17/2023 22:20,44.24,8/17/2023 17:10,67.94,24.82,8/17/2023 4:00,0,8/17/2023 18:51,8.27,276.7,WNW,530.2375,24.90332,0.162,0.205,11.61
8/18/2023 23:59,1233,12.74,0,9.61,77.7,8/18/2023 14:37,54.53,8/18/2023 3:34,66.7,82.6,8/18/2023 0:02,51.43,8/18/2023 12:13,68.36,23.63,8/18/2023 15:13,1.64,8/18/2023 23:54,8.86,158.6,SSE,517.8914,24.42262,0.182,0.243,16.11
8/19/2023 23:59,1234,12.78,0,9.61,84.7,8/19/2023 14:07,61.92,8/19/2023 5:57,72.93,92.7,8/19/2023 6:18,44.71,8/19/2023 21:14,69.36,16.25,8/19/2023 15:42,0,8/19/2023 4:55,5.011,229,WNW,559.8741,23.65974,0.189,0.229,23.31
8/20/2023 23:59,1235,12.76,0,9.61,69.37,8/20/2023 15:06,55.44,8/20/2023 22:21,61.69,86.3,8/20/2023 6:35,50.89,8/20/2023 17:01,71.92,14.53,8/20/2023 10:38,0,8/20/2023 0:25,5.05,105.6,NNE,433.726,24.18209,0.126,0.156,12.4
8/21/2023 23:59,1236,12.75,0,9.61,77.11,8/21/2023 16:16,55.12,8/21/2023 1:02,65.98,87.3,8/21/2023 1:04,62.84,8/21/2023 13:03,74.59,18.48,8/21/2023 21:19,2.832,8/21/2023 18:28,9.47,87.3,E,338.4842,23.74777,0.129,0.17,16.11
8/22/2023 23:59,1237,12.78,0,9.61,91,8/22/2023 14:51,66.36,8/22/2023 6:00,76.63,96,8/22/2023 23:48,55.65,8/22/2023 15:09,78.73,18.78,8/22/2023 2:39,0,8/22/2023 10:54,6.153,138.8,ESE,509.8814,22.84296,0.178,0.209,26.18
8/23/2023 23:59,1238,12.79,0,9.61,82.2,8/23/2023 15:26,65.94,8/23/2023 4:02,73.2,98.9,8/23/2023 7:48,70.85,8/23/2023 15:32,88.9,12.22,8/23/2023 19:41,0,8/23/2023 13:19,4.626,111.9,ENE,358.2459,22.79105,0.106,0.12,24.07
8/24/2023 23:59,1239,12.79,0,9.61,81.9,8/24/2023 14:43,66.84,8/24/2023 20:33,73.62,97.3,8/24/2023 1:49,61.05,8/24/2023 15:21,83.5,14.61,8/24/2023 9:18,0,8/24/2023 4:59,4.551,252.4,WNW,495.4793,22.74056,0.151,0.177,24.37
8/25/2023 23:59,1240,12.78,0.23,9.84,77.53,8/25/2023 13:22,58.4,8/25/2023 23:51,69.24,97.5,8/25/2023 7:03,38.38,8/25/2023 13:13,75.88,20.12,8/25/2023 16:04,0,8/25/2023 0:50,6.069,237.9,NNW,504.1619,23.02637,0.165,0.212,17.96
8/26/2023 23:59,1241,12.75,0,9.84,71.3,8/26/2023 15:27,56.12,8/26/2023 22:36,63,93.8,8/26/2023 2:13,55.59,8/26/2023 15:27,78.22,14.46,8/26/2023 8:22,0,8/26/2023 12:21,4.651,92,ENE,356.1261,22.92185,0.103,0.126,13.71
8/27/2023 23:59,1242,12.74,0,9.84,75.52,8/27/2023 15:38,54.7,8/27/2023 3:34,64.32,93,8/27/2023 3:28,53.63,8/27/2023 15:59,74.85,20.87,8/27/2023 13:28,0,8/27/2023 2:43,5.283,160.4,SSE,509.8397,22.71005,0.147,0.182,15.11
8/28/2023 23:59,1243,12.73,0,9.84,79.89,8/28/2023 14:45,54.1,8/28/2023 5:36,67.53,98.3,8/28/2023 6:51,45.69,8/28/2023 14:57,75.19,15.13,8/28/2023 13:40,0,8/28/2023 1:37,3.899,232.7,NW,492.5707,22.2958,0.152,0.188,16.99
8/29/2023 23:59,1244,12.74,0,9.84,77.7,8/29/2023 14:09,54.44,8/29/2023 4:19,66.26,98.3,8/29/2023 4:56,42.4,8/29/2023 15:56,73.58,18.11,8/29/2023 13:05,0,8/28/2023 23:59,4.127,229.2,WNW,516.6445,22.25611,0.156,0.195,16.07
8/30/2023 23:59,1245,12.74,0,9.84,78.79,8/30/2023 15:17,53.42,8/30/2023 4:04,66.06,97.1,8/30/2023 6:03,46.83,8/30/2023 16:19,75.38,14.38,8/30/2023 13:43,0,8/30/2023 10:30,5.633,116.4,ESE,542.1721,22.0202,0.165,0.203,16.1
8/31/2023 23:59,1246,12.76,0,9.84,78.8,8/31/2023 14:13,62.66,8/31/2023 3:20,70.11,81.6,8/31/2023 1:12,51.56,8/31/2023 13:03,67.05,29.89,8/31/2023 11:30,2.385,8/31/2023 19:37,11.21,153.6,SSE,412.3647,21.77725,0.173,0.237,20.73
9/1/2023 23:59,1247,12.76,0,9.84,84.8,9/1/2023 14:49,62,9/1/2023 5:54,72.57,93.4,9/1/2023 23:53,48.57,9/1/2023 14:30,68.93,18.71,9/1/2023 3:01,0,9/1/2023 23:54,6.758,194,SSW,495.1129,21.4206,0.176,0.224,23.4
9/2/2023 23:59,1248,12.78,0,9.84,87,9/2/2023 14:33,63.75,9/2/2023 6:23,74.51,95.5,9/2/2023 23:53,51.78,9/2/2023 14:46,75.54,15.58,9/2/2023 14:41,0,9/2/2023 1:23,4.212,150,SE,481.1363,21.01969,0.164,0.204,24.88
9/3/2023 23:59,1249,12.78,0,9.84,94.2,9/3/2023 16:09,64.84,9/3/2023 5:54,78.27,97.3,9/3/2023 0:06,32.18,9/3/2023 15:56,69.25,9.69,9/3/2023 22:05,0,9/3/2023 0:02,3.364,208.8,SW,517.6654,20.80922,0.175,0.209,25.42
9/4/2023 23:59,1250,12.78,0,9.84,92.8,9/4/2023 15:34,68.39,9/4/2023 1:33,79.74,89.1,9/4/2023 0:09,39.16,9/4/2023 15:35,59.92,21.24,9/4/2023 14:09,0,9/4/2023 1:28,7.347,143.6,SE,461.8441,20.71209,0.207,0.274,27.2
9/5/2023 23:59,1251,12.79,0.01,9.85,79.59,9/5/2023 0:36,57.54,9/5/2023 23:57,68.55,95.9,9/5/2023 18:31,52.15,9/4/2023 23:59,83.3,19.23,9/5/2023 23:38,0,9/5/2023 2:27,6.345,188.2,N,129.1656,20.41544,0.055,0.07,18.56
9/6/2023 23:59,1252,12.72,0,9.85,65.51,9/6/2023 14:57,45.66,9/6/2023 23:58,57.87,92.6,9/6/2023 23:40,49.04,9/6/2023 15:26,73.42,19.68,9/6/2023 8:25,0,9/6/2023 23:14,6.44,193.8,N,440.8683,21.01823,0.125,0.159,7.755
9/7/2023 23:59,1253,12.77,0,9.85,70.45,9/7/2023 15:28,41.72,9/7/2023 2:56,55.56,98.7,9/7/2023 7:22,34.84,9/7/2023 15:17,74.73,13.34,9/7/2023 11:28,0,9/7/2023 0:21,3.384,126.2,ESE,511.6178,20.87294,0.126,0.149,10.22
9/8/2023 23:59,1254,12.75,0,9.85,78.2,9/8/2023 15:34,47.36,9/8/2023 5:44,63.01,98,9/8/2023 6:27,41.06,9/8/2023 14:16,72.97,15.5,9/8/2023 12:18,0,9/8/2023 2:09,3.703,158.5,SSE,475.8559,20.39318,0.135,0.168,14.1
9/9/2023 23:59,1255,12.77,0,9.85,70.99,9/9/2023 17:01,54.16,9/9/2023 4:13,62.74,98.6,9/9/2023 6:00,41.49,9/9/2023 17:49,75.8,16.1,9/9/2023 12:50,0,9/9/2023 0:16,4.071,161,N,235.7984,20.00012,0.076,0.099,12.57
9/10/2023 23:59,1256,12.73,0,9.85,71.64,9/10/2023 14:43,48.46,9/10/2023 5:54,59.67,93.2,9/10/2023 5:59,34.64,9/10/2023 14:54,63.54,17.29,9/10/2023 17:15,0,9/10/2023 3:14,4.058,84,NNE,440.371,20.30979,0.135,0.175,10.82
9/11/2023 23:59,1257,12.72,0,9.85,69.46,9/11/2023 13:55,47.87,9/11/2023 1:52,58.57,96.1,9/11/2023 6:38,42.43,9/11/2023 13:02,72.17,18.78,9/11/2023 15:52,0,9/10/2023 23:59,4.951,204.7,WNW,389.7799,19.9142,0.119,0.157,9.73
9/12/2023 23:59,1258,12.74,0,9.85,64.24,9/12/2023 15:06,45.76,9/12/2023 23:58,53.06,95.4,9/12/2023 2:52,46.49,9/12/2023 15:31,76.39,14.38,9/12/2023 9:18,0,9/12/2023 2:26,4.859,101.5,NE,382.5223,19.85719,0.095,0.119,7.12
9/13/2023 23:59,1259,12.7,0,9.85,66.69,9/13/2023 15:35,38.54,9/13/2023 4:57,53.39,98.8,9/13/2023 7:28,36.39,9/13/2023 16:28,69,18.04,9/13/2023 12:34,0,9/13/2023 5:54,6.28,127.1,SE,499.5039,19.7209,0.134,0.175,8.34
9/14/2023 23:59,1260,12.73,0,9.85,74.43,9/14/2023 15:18,50.03,9/14/2023 5:37,62.99,91.5,9/14/2023 21:52,43.5,9/14/2023 10:43,68.75,17.44,9/14/2023 10:12,0,9/14/2023 4:52,4.781,183.9,S,262.7681,19.05328,0.095,0.125,12.23
9/15/2023 23:59,1261,12.75,0,9.85,70.2,9/15/2023 15:41,51.73,9/15/2023 23:48,61.51,98.4,9/15/2023 3:56,36.12,9/15/2023 14:41,62.68,19.68,9/15/2023 14:47,0,9/15/2023 0:22,5.69,264.9,W,459.1048,19.19776,0.147,0.199,10.96
9/16/2023 23:59,1262,12.73,0,9.85,62.9,9/16/2023 12:21,46.76,9/16/2023 2:19,55.22,94.2,9/16/2023 2:24,60.33,9/16/2023 11:46,78.43,14.53,9/16/2023 11:58,0,9/16/2023 0:08,3.644,243.5,NNW,228.4754,18.80108,0.064,0.082,6.45
9/17/2023 23:59,1263,12.7,0,9.85,67.93,9/17/2023 15:52,40.27,9/17/2023 5:47,55.12,98.8,9/17/2023 7:07,46.86,9/17/2023 17:06,77.07,12.15,9/17/2023 22:33,0,9/16/2023 23:59,3.407,148.9,E,371.4837,18.57207,0.096,0.116,8.97
9/18/2023 23:59,1264,12.73,0,9.85,77.54,9/18/2023 14:45,50.21,9/18/2023 5:34,62.81,84.3,9/18/2023 5:36,35.44,9/18/2023 13:51,60.7,21.91,9/18/2023 13:43,2.758,9/18/2023 7:29,8.44,137.2,SE,432.6341,18.37267,0.166,0.23,13.88
9/19/2023 23:59,1265,12.75,0,9.85,82.7,9/19/2023 14:53,56.62,9/19/2023 4:03,68.91,74.22,9/19/2023 5:06,40.25,9/19/2023 15:27,59.47,19.83,9/19/2023 5:43,0,9/19/2023 8:13,6.69,145.1,SE,356.5116,17.90072,0.147,0.196,19.66
9/20/2023 23:59,1266,12.76,0,9.85,82.4,9/20/2023 16:03,54.67,9/20/2023 5:48,68.05,96.1,9/20/2023 6:04,45.35,9/20/2023 16:33,71.45,13.12,9/20/2023 0:36,0,9/20/2023 5:31,4.711,184,SSW,404.1008,17.59715,0.129,0.163,18.54
9/21/2023 23:59,1267,12.75,0,9.85,79.39,9/21/2023 14:54,58.12,9/21/2023 3:47,66.86,93.8,9/21/2023 4:02,36.5,9/21/2023 14:55,68.02,18.34,9/21/2023 15:05,0,9/21/2023 4:27,6.229,103.5,E,320.93,17.47685,0.123,0.169,18.75
9/22/2023 23:59,1268,12.75,0,9.85,73.59,9/22/2023 14:00,52.49,9/22/2023 5:49,64.13,95.6,9/22/2023 5:54,55.52,9/22/2023 13:48,75.15,23.93,9/22/2023 10:43,0,9/22/2023 3:20,7.938,97.5,E,221.8342,17.21244,0.096,0.133,13.04
